gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,4,0,1,0,0,0,2,0,0,0,0,1,2,29.65,574,1
1,0,1,1,32,1,0,1,2,2,0,0,0,2,1,1,2,90.8,4370,0
1,0,0,0,43,1,2,1,0,2,0,0,0,0,0,1,2,77.85,4562,1
1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,2,54.3,827,1
0,1,1,0,54,1,0,2,1,1,1,1,1,1,2,1,3,18.95,2514,0
0,1,0,0,11,1,2,1,0,0,0,0,2,2,0,1,0,95.15,2458,1
0,1,0,0,66,1,2,1,2,0,0,0,2,2,2,1,0,102.4,6027,0
1,0,1,1,61,1,2,1,0,0,2,0,2,2,1,1,2,99.9,5933,0
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,88.7,6034,0
1,0,1,1,44,0,1,0,0,0,2,2,2,2,1,1,2,54.3,3935,0
1,0,0,0,41,1,2,0,0,0,2,0,0,0,0,1,0,55.7,3881,0
1,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,2,103.95,5496,0
1,0,1,0,47,1,2,1,2,0,2,2,2,2,1,1,1,110.85,5515,1
1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,20.15,737,0
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1294,0
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,91.95,6077,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,80.5,400,1
0,1,0,0,42,1,2,0,0,0,2,0,0,0,0,0,2,55.65,4002,0
0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,74.7,2910,0
0,0,0,1,13,1,2,1,0,2,2,0,2,2,1,1,1,104.15,2917,0
0,0,1,1,68,1,2,1,0,2,0,2,0,0,1,1,0,83.65,5719,0
1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,0,72.2,1154,1
1,0,0,0,69,1,2,1,2,2,2,0,2,2,2,1,1,110.05,6321,0
1,0,0,0,17,1,0,0,0,0,0,2,0,0,0,0,3,51.5,2307,1
1,0,1,1,25,1,2,2,1,1,1,1,1,1,2,0,1,25.5,1846,0
1,1,0,0,43,1,0,1,0,0,0,0,2,2,0,1,3,89.55,4813,1
0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.5,2799,0
0,1,0,0,5,1,0,1,2,2,0,0,0,0,0,0,2,80.7,1331,0
1,0,1,1,21,1,2,0,2,2,0,2,2,0,1,0,3,77.5,3344,1
0,0,1,1,69,1,2,1,2,2,2,2,2,0,1,1,1,105.1,6268,0
1,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,0,25.15,1227,0
1,0,1,0,42,1,2,1,0,2,2,0,2,0,0,1,0,95.25,4874,1
1,0,1,0,52,1,2,1,0,2,0,2,0,2,0,1,1,95.65,5446,0
1,1,0,0,46,1,0,1,2,0,0,0,0,2,0,0,2,85.0,4878,1
1,0,1,0,61,1,2,0,2,2,2,2,0,2,2,1,0,80.8,5320,0
1,0,0,0,29,0,1,0,0,0,0,0,0,0,1,1,3,24.85,2116,0
0,0,0,1,25,1,0,0,0,2,0,2,0,0,1,1,1,54.75,2865,0
0,0,1,1,5,1,0,1,0,0,0,2,2,0,0,1,2,85.75,1542,1
1,0,0,0,15,0,1,0,0,0,2,0,2,2,1,0,2,50.75,1951,0
0,0,1,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.15,1351,0
1,0,0,0,44,1,0,2,1,1,1,1,1,1,2,0,3,20.05,2218,0
0,1,0,0,6,1,2,1,0,2,0,0,2,2,0,1,2,98.25,1722,1
1,0,1,1,58,1,2,0,2,2,2,2,0,0,2,0,1,71.6,5017,0
1,0,1,1,62,1,0,1,2,2,0,0,0,0,1,1,1,81.45,5394,0
0,0,1,1,70,0,1,0,0,2,2,2,2,2,1,1,0,58.4,4954,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.7,66,1
1,0,1,1,10,0,1,0,2,2,2,2,0,2,2,0,1,53.7,1640,0
1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,1,0,19.6,1546,0
1,0,0,0,66,1,2,1,0,2,0,0,0,2,0,0,1,89.4,5828,0
0,0,1,1,7,1,0,1,0,0,0,0,0,0,0,1,2,69.0,1617,1
1,0,1,1,51,1,2,1,0,2,0,2,0,0,1,0,0,84.2,5051,0
1,0,1,1,72,1,2,1,2,2,2,2,2,0,2,1,1,106.1,6351,0
1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,0,3,25.75,3374,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,46.05,399,1
1,0,0,1,70,1,2,0,2,2,0,2,0,0,1,0,0,64.95,5179,0
1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,1,1,85.45,5928,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,23,0
0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,1,3,76.4,362,1
0,0,0,0,5,1,2,1,0,0,2,0,2,2,0,1,2,100.5,1625,1
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.7,237,0
1,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,25.3,3179,0
1,1,1,1,22,0,1,0,2,0,0,0,0,2,0,0,3,40.05,2281,1
1,1,1,0,33,1,2,1,0,2,0,0,2,2,0,1,0,100.6,4518,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.95,295,1
1,1,1,0,54,1,2,1,0,0,0,0,0,0,0,0,0,74.0,4849,0
1,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,2,99.4,6284,0
1,0,0,1,1,1,2,1,0,0,0,0,2,2,0,1,2,93.3,473,1
1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,1,2,49.15,748,1
0,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,107.45,6375,0
0,0,1,1,72,1,2,0,2,2,2,0,2,2,2,1,1,83.6,5817,0
1,1,1,0,54,1,2,1,0,0,2,0,2,2,0,1,1,99.05,5526,0
0,0,1,0,59,1,2,0,0,2,0,2,2,2,1,1,2,80.1,5241,0
1,0,0,0,54,1,0,0,2,2,0,0,2,0,2,1,0,65.3,4642,0
1,0,0,0,60,1,2,1,0,0,2,0,2,0,2,1,2,89.55,5495,0
0,0,1,0,60,0,1,0,0,2,2,2,2,2,2,0,1,60.8,4690,0
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,74.5,888,0
0,0,1,0,69,1,2,1,2,0,0,0,2,2,2,0,0,99.15,6165,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.25,8,0
1,0,1,1,50,0,1,0,2,0,0,0,2,0,0,1,1,39.45,3731,0
0,0,0,0,56,0,1,0,0,0,0,0,2,2,0,1,1,44.85,4098,0
0,0,1,0,60,1,0,1,2,0,0,2,2,2,2,1,2,97.2,5661,0
1,1,1,0,69,1,2,1,2,0,2,2,2,2,1,1,3,110.55,6365,0
0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,3,35.05,92,1
0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,73.0,326,1
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.9,159,0
1,0,1,1,60,1,0,0,0,2,0,2,2,2,2,0,0,76.95,5174,0
0,0,0,0,13,0,1,0,0,0,2,2,0,0,2,0,3,35.4,1492,0
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.45,2914,0
0,0,0,0,45,1,2,1,2,2,0,0,0,2,1,0,0,96.75,5113,0
0,0,0,0,25,0,1,0,0,0,2,2,2,2,1,0,2,54.2,3108,0
1,0,0,0,44,1,0,1,0,0,2,2,2,2,2,0,0,100.1,5090,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.25,336,0
1,1,0,0,33,1,2,1,0,2,2,0,0,0,0,1,1,83.85,4190,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,298,1
0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,0,20.85,1493,0
0,0,0,0,35,0,1,0,0,0,2,2,0,0,0,1,3,33.45,2728,0
0,0,1,1,29,1,0,2,1,1,1,1,1,1,2,0,3,20.2,1720,0
1,1,1,0,27,1,2,1,2,0,2,0,0,0,1,1,2,85.9,3871,0
1,0,0,1,54,1,0,0,0,2,2,2,0,0,1,1,2,61.0,4526,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.65,641,1
1,0,0,0,57,1,2,1,0,0,0,0,2,0,1,1,2,86.9,5374,0
1,0,0,0,62,1,2,0,2,2,2,2,0,0,2,0,0,69.4,5021,0
0,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,1,20.35,1240,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,85,1
0,0,1,0,70,1,2,1,0,0,2,2,2,2,2,1,0,104.3,6260,0
0,0,1,1,21,1,0,0,0,0,0,0,0,0,0,1,2,44.95,2349,0
0,0,0,1,23,1,0,0,0,0,0,2,0,0,1,1,2,49.45,2647,0
1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,20.6,564,0
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.55,278,0
0,0,0,0,3,1,0,1,2,0,2,0,2,2,0,1,1,99.0,1102,1
0,0,0,0,23,1,2,1,0,0,0,0,2,2,0,1,2,93.5,3949,0
1,0,0,0,26,0,1,0,2,0,0,2,2,2,1,0,1,54.55,3008,0
0,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,20.05,726,0
1,0,0,0,26,1,2,1,0,0,0,0,0,2,0,1,2,83.95,3892,1
1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,79.45,652,0
1,0,0,0,67,1,2,1,2,2,2,2,2,2,2,0,1,116.2,6399,1
0,0,1,0,71,1,2,1,0,0,0,0,2,2,2,1,0,93.7,6063,1
0,0,0,0,59,1,2,0,2,2,2,2,0,2,1,0,1,79.85,5282,0
1,0,1,1,39,1,2,1,0,0,2,0,2,2,1,0,2,100.0,4801,0
1,0,0,1,21,1,0,2,1,1,1,1,1,1,2,0,3,19.6,1371,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,16,1
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,20.2,2508,0
0,1,1,0,31,0,1,0,2,2,2,0,0,2,1,1,1,50.4,3298,0
0,0,1,1,64,1,2,1,2,2,2,2,2,2,1,0,2,113.35,6266,0
1,0,1,1,46,1,2,1,0,2,0,0,0,0,0,1,0,80.0,4768,0
0,0,0,0,52,1,2,0,0,0,2,2,2,2,2,1,0,80.95,5018,0
0,0,1,1,67,1,2,2,1,1,1,1,1,1,2,1,3,24.9,3398,0
0,1,0,0,67,1,2,0,0,2,0,0,0,0,0,0,2,54.9,4749,0
0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.55,1409,1
0,0,1,0,71,1,2,1,0,2,2,2,2,2,2,0,2,109.25,6384,0
0,0,0,0,9,1,0,1,0,0,0,0,2,0,0,1,0,77.65,1999,1
0,1,0,0,26,1,2,1,2,2,0,0,0,2,0,1,2,95.0,4055,1
1,0,0,0,71,1,2,1,2,2,2,2,2,2,1,1,0,116.3,6497,0
0,0,0,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.9,1797,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.35,627,0
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.6,3622,0
0,0,0,0,60,0,1,0,2,0,2,0,0,2,1,1,2,44.45,4223,0
0,1,0,0,55,1,2,1,0,0,2,0,2,2,1,1,2,100.15,5561,0
1,0,0,0,54,1,0,1,2,2,0,2,2,2,1,1,1,105.4,5676,1
1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,1,2,95.85,836,1
0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,3,73.85,1379,0
0,0,1,1,48,1,0,0,2,2,2,0,0,2,2,1,1,70.1,4497,0
1,0,1,1,63,1,2,2,1,1,1,1,1,1,2,0,3,25.25,3292,0
1,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,2,79.15,380,1
1,0,0,1,12,1,0,2,1,1,1,1,1,1,0,0,1,21.05,959,0
1,1,1,0,54,0,1,0,0,0,0,0,0,0,0,1,0,24.95,3012,0
0,0,1,1,30,1,0,0,0,0,2,2,2,0,1,1,2,64.5,3699,0
0,0,1,0,30,1,0,2,1,1,1,1,1,1,0,0,0,19.65,1889,1
0,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,79.0,1150,1
0,0,0,0,40,1,2,1,0,0,2,2,2,2,1,1,1,105.95,5072,0
0,0,1,1,9,1,0,1,0,0,0,2,0,0,0,1,2,75.85,1873,0
0,0,1,1,17,1,0,1,2,0,0,2,2,0,0,0,2,91.85,3295,1
0,0,0,0,62,0,1,0,0,2,2,0,0,2,2,1,1,43.6,4209,0
1,0,0,0,28,1,0,1,0,2,0,2,2,0,1,1,0,91.25,4047,0
0,0,0,0,70,1,2,0,2,2,2,2,2,2,2,0,1,89.75,5981,0
0,0,0,0,46,1,0,1,0,2,2,2,2,2,2,1,0,104.4,5350,0
0,0,1,0,23,1,2,1,0,0,2,0,0,2,0,0,3,90.15,3749,0
1,0,1,1,47,0,1,0,2,0,2,2,0,0,1,0,2,40.3,3526,0
1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,0,105.25,6256,0
0,1,0,0,60,1,2,1,0,0,2,2,2,2,1,1,2,106.0,6015,1
0,0,0,1,67,1,2,1,0,2,0,2,2,2,2,1,2,104.0,6215,0
0,0,0,0,14,1,0,0,0,0,0,2,2,2,0,1,2,69.65,2342,0
1,0,1,1,57,1,2,1,0,0,0,0,0,0,0,1,2,74.3,4907,0
0,0,1,1,55,1,2,1,2,0,0,0,2,2,1,0,3,100.9,5584,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,27,0
1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,3,49.9,188,1
1,0,0,0,23,1,2,1,0,0,2,2,2,0,0,1,1,96.9,3775,0
0,0,0,0,13,1,2,1,2,0,0,0,2,2,0,1,2,100.35,3002,1
1,0,1,0,47,1,2,1,0,2,2,0,2,2,0,1,2,104.1,5460,0
1,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,20.1,2019,0
0,1,1,0,38,1,2,1,0,0,0,0,0,0,0,1,0,74.95,4274,1
0,1,0,0,2,1,2,0,0,2,0,0,0,0,0,1,1,56.55,571,0
1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,49.25,179,1
1,0,1,0,15,1,0,1,0,0,0,0,0,0,0,1,0,68.6,2630,0
0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,1,1,69.05,3548,0
0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,1,19.7,2020,0
1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,1,3,20.05,351,0
1,0,1,1,50,1,2,1,0,2,0,2,2,2,0,0,2,103.7,5440,1
1,0,1,0,42,1,2,1,2,0,2,0,0,2,0,1,2,94.4,4900,0
1,0,1,0,10,1,0,0,2,0,0,2,0,0,0,1,1,54.95,1740,0
0,0,1,0,61,1,0,1,2,2,0,2,0,2,1,0,0,93.7,5773,0
0,0,0,0,68,1,2,1,2,2,0,2,2,2,2,0,1,110.25,6281,0
1,0,0,0,10,1,0,1,2,0,2,0,2,2,1,1,2,98.9,2565,0
1,0,1,0,65,1,2,1,2,2,2,0,0,0,1,0,2,89.75,5737,1
0,0,1,1,72,1,0,0,2,0,2,2,2,2,2,1,0,80.45,5782,0
1,0,1,1,55,1,0,1,0,2,0,2,0,0,0,0,2,79.4,5022,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.3,28,1
0,0,0,0,7,1,0,0,0,0,2,2,0,2,0,0,0,62.8,1427,0
0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,74.9,618,0
0,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,2,74.85,1985,0
1,0,0,1,27,1,2,2,1,1,1,1,1,1,2,1,1,25.85,2118,0
1,1,1,0,7,1,2,1,0,0,2,0,2,2,0,1,2,101.95,1973,1
0,0,1,0,64,1,0,0,0,2,2,2,0,2,2,1,3,68.3,5091,0
1,0,0,0,70,0,1,0,2,0,2,2,0,2,2,0,0,48.4,4603,0
1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,94.0,788,1
1,1,0,0,67,1,0,1,2,2,0,2,2,2,2,1,2,105.05,6255,0
0,0,0,0,45,1,2,1,0,2,0,0,2,0,0,1,1,89.3,4904,1
0,0,0,0,24,1,2,2,1,1,1,1,1,1,2,0,1,25.15,1713,0
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.5,498,0
1,0,1,1,44,1,0,1,0,0,2,0,2,2,0,1,0,92.95,4961,0
0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,3,20.7,3185,0
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,1,74.3,338,1
1,0,0,0,66,1,0,2,1,1,1,1,1,1,2,0,0,19.35,2825,0
1,0,0,0,1,0,1,0,0,2,0,2,0,2,0,1,3,44.65,140,1
1,0,1,1,13,1,0,1,2,0,0,0,0,2,0,0,2,84.05,2614,1
1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,80.7,2120,1
1,1,1,0,65,1,2,1,0,2,2,0,2,2,0,1,2,104.35,6059,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,13,0
1,0,1,1,38,1,0,0,2,2,2,2,2,0,1,0,2,74.05,4237,0
1,0,0,1,23,0,1,0,2,0,2,2,0,0,2,0,3,40.1,2243,0
0,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,3,20.1,795,0
1,0,0,1,4,1,2,1,0,2,0,0,2,2,0,1,2,101.7,1302,1
1,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,1,83.55,5877,0
0,0,1,0,35,1,0,0,0,2,0,2,0,0,0,0,2,56.85,3595,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,30,1
0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,19.55,2591,0
1,0,1,1,70,1,0,1,0,2,2,2,2,2,1,1,2,106.15,6332,0
1,0,1,1,38,1,2,0,0,2,2,0,2,2,1,0,1,78.95,4268,0
0,0,1,1,60,0,1,0,0,2,0,0,2,2,0,1,2,49.75,4399,0
1,0,0,0,26,1,2,1,2,2,0,0,2,0,0,1,1,92.4,3958,0
0,0,0,0,8,1,0,0,2,2,0,2,0,0,1,0,0,58.2,1535,0
1,0,1,1,41,1,2,1,0,0,2,2,2,2,1,1,2,102.6,5008,1
0,1,1,0,36,1,2,1,0,2,0,0,2,0,0,1,1,91.95,4529,0
1,1,0,0,54,1,0,0,0,0,2,2,0,2,1,0,0,65.25,4651,0
1,0,1,1,71,1,2,1,0,2,2,0,2,2,2,1,0,106.0,6390,1
0,0,0,0,55,1,2,1,0,0,0,0,0,0,0,1,2,73.1,4978,0
0,0,0,0,72,1,2,0,2,2,0,0,0,0,2,0,0,59.75,5035,0
0,0,0,1,3,1,0,0,2,0,0,2,0,0,0,1,3,55.1,688,1
0,0,1,1,54,1,2,0,0,2,2,0,0,0,2,1,0,59.8,4501,0
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,116.6,6505,0
1,0,0,0,52,1,2,1,2,0,2,2,2,2,2,1,2,109.3,5716,0
0,1,0,0,60,1,2,1,2,0,0,0,2,2,1,1,0,101.4,5914,0
0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,1,50.65,3636,0
0,0,0,0,15,1,0,0,0,0,0,0,2,0,1,0,3,56.15,2365,0
1,0,0,0,69,1,2,1,0,0,2,2,2,2,2,1,0,106.5,6303,1
1,0,1,1,43,1,0,2,1,1,1,1,1,1,1,1,3,19.2,2097,0
0,1,0,0,63,1,2,0,2,2,2,2,2,0,1,0,0,83.0,5503,0
1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.1,639,0
0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.3,6380,0
0,0,1,1,32,1,2,1,0,0,2,0,0,2,0,1,0,91.05,4319,1
1,0,1,1,40,1,2,2,1,1,1,1,1,1,2,0,1,25.25,2471,0
0,0,1,0,58,0,1,0,2,2,0,0,2,0,1,1,2,45.35,4080,0
1,0,0,0,67,0,1,0,2,0,0,2,2,0,2,0,2,43.9,4418,0
0,1,1,0,51,1,2,1,2,0,0,0,0,0,0,1,2,77.5,4788,1
1,0,1,0,31,1,2,0,0,0,2,2,2,2,1,1,3,79.3,4048,0
1,1,1,0,69,1,2,1,2,2,0,0,0,0,0,1,1,84.9,5745,0
1,0,1,0,32,1,2,1,0,0,0,2,0,0,1,1,2,79.25,4130,0
0,0,0,0,21,1,0,0,2,2,0,2,2,0,2,0,1,71.05,3238,0
1,0,0,0,52,1,0,0,2,0,2,0,0,0,1,0,2,53.75,4230,0
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.25,3512,0
0,0,1,0,72,0,1,0,0,2,2,0,2,2,2,1,2,54.2,4856,1
1,0,1,1,52,0,1,0,2,0,2,0,0,2,1,0,0,44.25,3908,0
0,0,0,0,41,1,0,0,0,0,0,2,0,0,1,0,0,50.05,3736,0
1,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.15,2141,0
0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,69.25,1428,1
1,0,1,1,67,1,2,0,2,2,2,2,0,0,1,1,1,69.35,5215,0
0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,3,19.35,1081,0
1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.15,1256,0
1,0,1,0,35,1,0,0,2,2,2,0,0,0,0,0,3,61.0,3802,0
0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,20.5,2750,0
1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,2,50.5,195,1
1,0,1,1,52,0,1,0,0,2,2,2,2,0,2,0,3,50.2,4093,0
0,0,0,0,70,1,0,0,2,0,2,2,2,2,2,0,0,79.6,5646,0
0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,1,0,24.9,1532,0
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,340,1
0,0,1,1,35,1,0,1,2,0,2,2,2,2,0,1,2,106.9,4762,0
0,0,0,0,32,1,2,1,0,0,2,0,2,2,0,1,2,101.35,4542,0
0,0,1,1,17,1,0,0,2,0,0,2,0,0,0,1,1,55.35,2340,0
0,0,1,1,67,1,0,0,0,2,0,0,0,0,1,0,1,50.55,4594,0
0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,19.5,669,0
1,0,0,1,31,1,2,0,0,2,0,2,2,2,1,1,3,79.45,4112,1
1,0,0,0,4,1,2,1,2,0,0,0,2,0,0,0,2,90.65,1309,0
1,1,1,1,58,1,2,1,2,2,0,2,0,0,1,1,0,89.85,5456,0
1,0,0,0,60,1,0,0,2,0,2,2,2,2,1,0,3,79.0,5286,0
1,0,0,0,58,1,2,1,0,0,2,2,2,2,1,1,2,104.65,5923,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,13,0
0,0,1,1,27,1,0,2,1,1,1,1,1,1,2,0,3,19.9,1702,0
1,1,1,1,66,1,2,1,2,2,2,2,2,2,1,1,2,116.25,6421,0
1,0,0,0,15,1,2,1,2,0,0,0,2,0,0,1,0,87.75,2826,0
1,1,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,100.05,5328,1
0,0,0,0,41,1,2,1,2,0,0,0,0,0,0,1,1,81.3,4472,0
1,0,1,0,59,0,1,0,0,0,0,0,2,2,0,1,2,44.3,4169,0
0,0,0,1,50,1,0,1,0,0,0,0,0,0,2,0,1,70.35,4655,0
1,0,1,1,17,0,1,0,2,0,2,0,2,0,1,0,1,44.45,2129,0
1,0,1,1,6,1,0,0,2,0,0,0,0,0,0,1,2,49.15,1125,0
1,1,1,0,51,0,1,0,0,2,0,0,0,0,0,1,1,29.45,3162,0
1,0,0,0,44,1,0,1,0,2,0,2,2,2,0,0,2,100.55,5100,1
1,0,1,0,49,1,0,1,0,2,0,0,2,0,0,1,1,85.3,5048,0
1,0,0,0,2,1,0,1,0,2,0,0,2,2,0,0,2,95.65,740,1
1,0,1,0,59,1,2,0,2,0,0,2,0,2,1,1,3,69.1,4945,0
1,1,0,0,50,1,2,0,2,2,0,0,2,0,0,1,0,70.35,4607,0
0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,20.6,2897,0
1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,0,3,74.15,3043,0
1,0,0,0,10,1,2,1,0,0,0,0,0,0,0,0,2,75.05,2114,0
1,0,1,0,14,1,0,0,0,0,0,0,0,0,1,0,2,44.6,1866,0
1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,0,21.45,1981,0
1,0,1,1,8,1,0,0,0,0,0,0,0,0,1,1,3,43.45,1261,0
1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,20.05,1262,0
0,0,1,1,60,1,2,1,2,2,0,0,2,0,1,0,0,94.15,5753,0
0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,94.4,481,1
0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,3,19.55,587,0
0,0,0,1,19,1,2,0,2,2,0,2,2,0,0,1,3,75.9,3025,0
1,0,1,1,53,1,2,0,2,2,0,2,0,0,1,0,0,64.15,4634,0
1,1,1,0,72,1,2,1,2,2,2,0,2,2,2,1,0,109.55,6434,0
0,0,1,0,60,1,2,1,0,2,2,2,2,2,2,1,1,110.8,6083,0
0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,55.0,222,1
0,0,0,1,13,1,0,0,0,0,2,2,0,0,0,0,3,53.45,2006,0
0,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,1,69.95,1192,0
1,0,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,101.45,515,1
1,0,1,1,13,1,0,1,0,0,2,0,2,2,0,0,2,97.0,2965,0
1,0,0,0,37,1,2,0,2,2,2,2,2,2,1,1,0,90.6,4557,0
1,0,1,0,64,1,0,1,2,0,0,0,0,0,0,1,3,73.55,5277,0
0,0,1,0,5,1,2,0,0,0,2,2,2,0,0,0,0,67.95,1274,1
0,0,1,0,61,1,2,1,0,2,0,2,0,2,2,1,0,94.35,5698,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.5,286,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,18.85,1,1
1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,0,3,19.4,1654,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,282,1
1,0,1,0,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,1569,0
1,0,1,0,17,0,1,0,0,0,2,2,2,2,1,0,2,54.6,2369,0
0,0,0,1,26,0,1,0,0,0,2,0,0,0,0,1,3,29.8,2115,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,289,1
1,1,1,0,40,1,2,1,2,0,0,0,2,2,0,0,2,101.85,4942,1
